module,type,name,res_id,src,value
process,model,"ir.actions.act_window,name",process.action_process_form,Processes,Processes
process,model,"ir.ui.menu,name",process.menu_process_form,Processes,Processes
process,view,process.node,0,Properties,Các thuộc tính
process,view,process.process,0,Properties,Các thuộc tính
process,field,"process.node,menu_id",0,Related Menu,Related Menu
process,field,"process.transition,group_ids",0,Required Groups,Required Groups
process,view,process.process,0,Search Process,Search Process
process,view,process.transition,0,Search Process Transition,Search Process Transition
process,view,process.node,0,Search ProcessNode,Search ProcessNode
process,field,"process.transition,source_node_id",0,Source Node,Source Node
process,field,"process.node,flow_start",0,Starting Flow,Starting Flow
process,field,"process.node,transition_in",0,Starting Transitions,Starting Transitions
process,field,"process.node,model_states",0,States Expression,States Expression
process,selection,"process.node,kind",0,Status,Trạng thái
process,selection,"process.node,kind",0,Subflow,Subflow
process,field,"process.node,subflow_id",0,Subflow,Subflow
process,field,"process.transition,target_node_id",0,Target Node,Target Node
process,field,"process.transition.action,transition_id",0,Transition,Transition
process,view,process.node,0,Transitions,Chuyển tiếp
process,view,process.process,0,Transitions,Chuyển tiếp
process,field,"process.transition.action,state",0,Type,Loại
process,view,process.transition,0,Workflow Transitions,Workflow Transitions
process,field,"process.transition,transition_ids",0,Workflow Transitions,Workflow Transitions
process,selection,"process.transition.action,state",0,Workflow Trigger,Workflow Trigger
procurement,model,"ir.actions.act_window,help",procurement.procurement_action,"<p class=""oe_view_nocontent_create"">
                Click to create a procurement order. 
              </p><p>
                A procurement order is used to record a need for a specific
                product at a specific location.  Procurement orders are usually
                created automatically from sales orders, pull logistic rules or
                minimum stock rules.
              </p><p>
                When the procurement order is confirmed, it automatically
                creates the necessary operations to fullfil the need: purchase
                order proposition, manufacturing order, etc.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Click to create a procurement order. 
              </p><p>
                A procurement order is used to record a need for a specific
                product at a specific location.  Procurement orders are usually
                created automatically from sales orders, pull logistic rules or
                minimum stock rules.
              </p><p>
                When the procurement order is confirmed, it automatically
                creates the necessary operations to fullfil the need: purchase
                order proposition, manufacturing order, etc.
              </p>
            "
procurement,model,"ir.actions.act_window,help",procurement.action_orderpoint_form,"<p class=""oe_view_nocontent_create"">
              You can define your minimum stock rules, so that OpenERP will automatically create draft manufacturing orders or purchase quotations according to the stock level.Once the virtual stock of a product (= stock on hand minus all confirmed orders and reservations) is below the minimum quantity, OpenERP will generate a procurement request to increase the stock up to the maximum quantity.
              </p>
            ","<p class=""oe_view_nocontent_create"">
              You can define your minimum stock rules, so that OpenERP will automatically create draft manufacturing orders or purchase quotations according to the stock level.Once the virtual stock of a product (= stock on hand minus all confirmed orders and reservations) is below the minimum quantity, OpenERP will generate a procurement request to increase the stock up to the maximum quantity.
              </p>
            "
procurement,model,"ir.actions.act_window,help",procurement.procurement_exceptions,"<p>
                Procurement Orders represent the need for a certain quantity of products, at a given time, in a given location. Sales Orders are one typical source of Procurement Orders (but these are distinct documents). Depending on the procurement parameters and the product configuration, the procurement engine will attempt to satisfy the need by reserving products from stock, ordering products from a supplier, or passing a manufacturing order, etc. A Procurement Exception occurs when the system cannot find a way to fulfill a procurement. Some exceptions will resolve themselves automatically, but others require manual intervention (those are identified by a specific error message).
                </p>
            ","<p>
                Procurement Orders represent the need for a certain quantity of products, at a given time, in a given location. Sales Orders are one typical source of Procurement Orders (but these are distinct documents). Depending on the procurement parameters and the product configuration, the procurement engine will attempt to satisfy the need by reserving products from stock, ordering products from a supplier, or passing a manufacturing order, etc. A Procurement Exception occurs when the system cannot find a way to fulfill a procurement. Some exceptions will resolve themselves automatically, but others require manual intervention (those are identified by a specific error message).
                </p>
            "
procurement,field,"stock.warehouse.orderpoint,active",0,Active,Đang hoạt động
procurement,view,make.procurement,0,Ask New Products,Ask New Products
procurement,model,"process.node,note",procurement.process_node_serviceonorder0,Assignment from Production or Purchase Order.,Assignment from Production or Purchase Order.
procurement,model,"ir.model,name",procurement.model_procurement_orderpoint_compute,Automatic Order Point,Automatic Order Point
procurement,field,"procurement.orderpoint.compute,automatic",0,Automatic Orderpoint,Đơn hàng bán lẻ tự động
procurement,model,"ir.ui.menu,name",procurement.menu_stock_procurement,Automatic Procurements,Automatic Procurements
procurement,field,"procurement.order.compute.all,automatic",0,Automatic orderpoint,Đơn hàng bán lẻ tự động
procurement,selection,"stock.warehouse.orderpoint,logic",0,Best price (not yet active!),Best price (not yet active!)
procurement,selection,"product.template,supply_method",0,Buy,Mua
procurement,view,make.procurement,0,Cancel,Hủy bỏ
procurement,view,procurement.order.compute,0,Cancel,Hủy bỏ
procurement,view,procurement.order.compute.all,0,Cancel,Hủy bỏ
procurement,view,procurement.orderpoint.compute,0,Cancel,Hủy bỏ
procurement,view,procurement.order,0,Cancel Procurement,Cancel Procurement
procurement,selection,"procurement.order,state",0,Cancelled,Đã hủy bỏ
procurement,field,"procurement.order,close_move",0,Close Move at end,Close Move at end
procurement,model,"ir.model,name",procurement.model_res_company,Companies,Các công ty
procurement,field,"procurement.order,company_id",0,Company,Công ty
procurement,field,"stock.warehouse.orderpoint,company_id",0,Company,Công ty
procurement,model,"ir.model,name",procurement.model_procurement_order_compute,Compute Procurement,Compute Procurement
procurement,view,procurement.order.compute,0,Compute Procurements,Compute Procurements
procurement,view,procurement.orderpoint.compute,0,Compute Stock,Compute Stock
procurement,model,"ir.actions.act_window,name",procurement.action_procurement_compute,Compute Stock Minimum Rules Only,Compute Stock Minimum Rules Only
procurement,model,"ir.model,name",procurement.model_procurement_order_compute_all,Compute all schedulers,Compute all schedulers
procurement,view,procurement.order,0,Confirm,Xác nhận
procurement,selection,"procurement.order,state",0,Confirmed,Đã xác nhận
procurement,field,"procurement.order,date_close",0,Date Closed,Ngày đã đóng
procurement,field,"mrp.property,description",0,Description,Mô tả
procurement,field,"mrp.property.group,description",0,Description,Mô tả
procurement,field,"procurement.order,name",0,Description,Mô tả
procurement,selection,"procurement.order,state",0,Done,Hoàn tất
procurement,selection,"procurement.order,state",0,Draft,Nháp
procurement,help,"stock.warehouse.orderpoint,procurement_draft_ids",0,Draft procurement of the product and location of that orderpoint,Draft procurement of the product and location of that orderpoint
procurement,selection,"procurement.order,state",0,Exception,Ngoại lệ
procurement,help,"procurement.order,message",0,Exception occurred while computing procurement orders.,Exception occurred while computing procurement orders.
procurement,view,procurement.order,0,Exceptions,Ngoại lệ
procurement,view,procurement.order,0,External note...,External note...
procurement,view,procurement.order,0,Extra Information,Thông tin bổ sung
procurement,field,"procurement.order,message_follower_ids",0,Followers,Người theo dõi
procurement,view,procurement.order,0,Group By,Nhóm theo
procurement,view,stock.warehouse.orderpoint,0,Group By...,Nhóm theo...
procurement,help,"procurement.order,message_summary",0,"Holds the Chatter summary (number of messages, ...). This summary is directly in html format in order to be inserted in kanban views.","Holds the Chatter summary (number of messages, ...). This summary is directly in html format in order to be inserted in kanban views."
procurement,help,"procurement.order,message_unread",0,If checked new messages require your attention.,Nếu việc kiểm tra tin nhắn mới đòi hỏi sự chú ý của bạn.
procurement,help,"stock.warehouse.orderpoint,active",0,"If the active field is set to False, it will allow you to hide the orderpoint without removing it.","If the active field is set to False, it will allow you to hide the orderpoint without removing it."
